stock_id,name,sector,signal_date,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,label,rsi,ret_20d,cv_sharpe,cv_win_rate,bias_ma5,bias_ma10,bias_ma20,ma_bull,mom5,mom20,vol20,dist_high60,sector_ret20,sector_strong,chip_dir,taiex_bull,taiex_bias
5289,宜鼎,記憶體,20250701,20250702,240.5,20250924,342.0,MA10,60,42.2,1,45.2,5.5,2.06,0.4167,0.0834,0.5657,0.2925,1.0,2.5641,5.4945,2.2551,-6.7961,7.75,1.0,0.0,1.0,7.5
2345,智邦,光通訊,20250703,20250704,768.0,20250820,956.0,MA10,33,24.48,1,45.5,6.5,7.55,0.6667,3.4711,5.3981,3.8978,1.0,5.1144,6.5484,2.5722,-2.9814,12.95,1.0,0.0,1.0,7.61
2454,聯發科,IC設計,20250707,20250708,1270.0,20250919,1440.0,MA10,53,13.39,1,51.1,-0.4,1.77,0.5222,-0.156,0.0,0.1173,0.0,2.4,-0.3891,1.8296,-8.5714,0.62,0.0,0.0,1.0,5.54
6510,精測,封測,20250710,20250711,890.0,20250916,1385.0,MA10,47,55.62,1,61.4,-0.7,0.79,0.4222,4.2254,5.4882,5.0018,1.0,6.988,-0.6711,2.2484,-4.2071,1.5,0.0,0.0,1.0,6.07
3450,聯鈞,光通訊,20250721,20250722,197.0,20251009,270.5,MA10,55,37.31,1,47.7,-1.2,2.72,0.3278,-0.1933,1.3,0.1333,0.0,4.2929,-1.1962,2.2532,-7.8125,8.99,1.0,0.0,1.0,6.94
6257,矽格,封測,20250722,20250723,82.2,20251105,99.5,MA10,71,21.05,1,45.6,1.3,1.16,0.4556,0.2252,1.753,0.4956,1.0,2.4297,1.2642,1.9774,-4.3011,1.61,0.0,0.0,1.0,5.07
3406,玉晶光,光學,20250723,20250724,440.0,,,OPEN,,,,51.0,1.5,1.45,0.6111,0.3597,0.4561,0.5224,1.0,1.9488,1.4545,1.1001,-1.0638,0.62,0.0,0.0,1.0,6.32
2357,華碩,AI伺服器,20250725,20250728,662.0,20251218,554.0,SL,99,-16.31,0,62.2,2.3,4.84,0.5556,2.2479,2.536,2.3517,0.0,2.5039,2.3438,1.5743,-12.0805,1.26,0.0,0.0,1.0,6.02
5292,華懋,綠能環保,20250729,20250730,150.5,20260126,201.0,MA10,122,33.55,1,41.2,-5.1,2.31,0.6667,-1.5202,-0.6667,-1.1281,0.0,2.0548,-5.0955,2.4929,-5.0955,-5.1,0.0,0.0,1.0,4.86
2382,廣達,AI伺服器,20250731,20250801,285.0,,,OPEN,,,,58.4,0.5,0.63,0.5056,3.5307,4.1628,3.5879,0.0,4.6468,0.5357,1.6832,-3.9249,2.62,0.0,0.0,1.0,5.93
3665,貿聯-KY,光通訊,20250731,20250801,895.0,20250902,959.0,MA10,22,7.15,1,52.8,5.0,6.27,0.6111,3.8532,5.6967,4.1798,1.0,7.1765,4.9539,2.9694,-2.4625,5.36,1.0,0.0,1.0,5.93
4979,華星光,光通訊,20250731,20250801,193.5,20250926,209.5,MA10,40,8.27,1,52.5,7.9,0.87,0.5333,2.4378,3.295,3.1197,1.0,5.3333,7.9235,3.2377,-0.2525,5.36,1.0,0.0,1.0,5.93
6257,矽格,封測,20250801,20250804,79.5,20250926,89.3,MA10,39,12.33,1,60.0,-4.7,1.16,0.4556,0.9615,0.0502,0.9679,1.0,0.3774,-4.6595,1.9924,-4.6595,1.75,0.0,0.0,1.0,5.22
2408,南亞科,記憶體,20250804,20250805,44.4,20250926,71.0,MA10,38,59.91,1,58.1,-10.5,6.2,0.6667,-0.5003,1.0393,0.1316,0.0,1.0393,-10.5317,3.3972,-27.5662,-9.71,0.0,0.0,1.0,4.77
2451,創見,記憶體,20250804,20250805,95.5,20250924,116.0,MA10,36,21.47,1,59.9,-15.0,5.44,0.8889,0.6618,2.4221,1.0177,0.0,0.3191,-15.045,2.7665,-21.4167,-9.71,0.0,0.0,1.0,4.77
5289,宜鼎,記憶體,20250807,20250808,248.0,20250924,342.0,MA10,33,37.9,1,60.9,-3.5,2.06,0.4167,1.9651,2.5923,2.3786,0.0,2.8634,-3.5124,1.7564,-9.3204,-5.91,0.0,0.0,1.0,7.02
6257,矽格,封測,20250807,20250808,79.6,20250926,89.3,MA10,35,12.19,1,49.0,2.7,1.16,0.4556,0.2522,0.4549,0.2649,1.0,2.1851,2.7132,1.547,-5.0179,4.63,1.0,0.0,1.0,7.02
2344,華邦電,記憶體,20250813,20250814,18.0,20250926,31.4,MA10,31,74.44,1,56.9,2.5,7.83,0.8333,2.9579,3.5173,3.399,0.0,6.1584,2.5496,2.6287,-14.4208,3.2,1.0,0.0,1.0,7.85
6257,矽格,封測,20250813,20250814,80.3,20250926,89.3,MA10,31,11.21,1,49.1,1.0,1.16,0.4556,0.4011,0.9197,0.5271,1.0,2.9563,1.0088,1.4704,-4.3011,4.89,1.0,0.0,1.0,7.85
4979,華星光,光通訊,20250814,20250815,205.5,20251216,249.5,MA10,83,21.41,1,64.1,9.9,0.87,0.5333,9.2698,10.616,10.4857,1.0,14.0541,9.8958,3.3291,0.0,11.41,1.0,0.0,1.0,7.08
2337,旺宏,記憶體,20250818,20250819,19.55,20250926,24.3,MA10,28,24.3,1,53.7,-3.2,3.7,0.6389,1.2821,3.5115,2.1332,0.0,3.9474,-3.1863,1.823,-13.3772,5.0,1.0,0.0,1.0,7.72
2454,聯發科,IC設計,20250818,20250819,1390.0,20251118,1170.0,SL,61,-15.83,0,60.4,-1.1,1.77,0.5222,2.1739,3.5242,2.4337,1.0,4.059,-1.0526,1.5073,-1.3986,1.59,0.0,0.0,1.0,7.72
3450,聯鈞,光通訊,20250818,20250819,205.0,20251009,270.5,MA10,35,31.95,1,61.1,0.5,2.72,0.3278,3.8539,6.8211,5.7594,0.0,10.3723,0.4843,2.3322,-7.3661,11.6,1.0,0.0,1.0,7.72
3406,玉晶光,光學,20250821,20250822,432.0,,,OPEN,,,,55.1,0.1,1.45,0.6111,0.4103,0.7894,0.7951,1.0,2.9206,0.1136,1.9063,-1.6741,-0.67,0.0,0.0,1.0,4.84
2455,全新,光通訊,20250827,20250828,153.5,20260126,168.0,MA10,101,9.45,1,63.3,9.0,3.02,0.3889,6.1115,6.7928,7.2277,1.0,15.7509,8.9655,2.8342,0.0,11.47,1.0,0.0,1.0,6.36
2345,智邦,光通訊,20250829,20250901,944.0,20250919,1015.0,MA10,14,7.52,1,49.2,14.8,7.55,0.6667,3.0457,2.8786,3.1924,1.0,7.9787,14.819,3.1486,-6.0185,8.36,1.0,0.0,1.0,4.73
2454,聯發科,IC設計,20250905,20250908,1430.0,20251118,1170.0,SL,47,-18.18,0,54.9,6.3,1.77,0.5222,3.4607,3.2374,3.8726,1.0,4.7445,6.2963,1.6982,0.0,7.29,1.0,0.0,1.0,5.1
2357,華碩,AI伺服器,20250908,20250909,661.0,20251218,554.0,SL,68,-16.19,0,57.9,-2.6,4.84,0.5556,1.7671,1.944,1.8636,0.0,4.2003,-2.568,1.1402,-13.4228,-6.21,0.0,0.0,1.0,5.14
3406,玉晶光,光學,20250908,20250909,449.0,,,OPEN,,,,52.1,3.5,1.45,0.6111,2.1396,1.0585,2.3529,1.0,2.1396,3.5388,2.3527,-1.9459,1.56,0.0,0.0,1.0,5.14
2345,智邦,光通訊,20250909,20250910,1090.0,20251022,904.0,SL,27,-17.06,0,63.4,0.0,7.55,0.6667,1.8981,3.0928,2.5486,1.0,5.919,0.0,3.1766,-5.5556,7.05,1.0,0.0,1.0,6.26
2441,超豐,封測,20250909,20250910,61.9,20251114,72.1,MA10,43,16.48,1,62.0,0.2,2.04,0.6,2.1382,3.2762,2.4161,1.0,4.8986,0.1613,1.3843,-1.5848,17.38,1.0,0.0,1.0,6.26
2382,廣達,AI伺服器,20250911,20250912,274.0,,,OPEN,,,,60.6,-0.2,0.63,0.5056,1.9637,3.5872,2.6811,0.0,5.0584,-0.1848,1.7531,-7.8498,1.71,0.0,0.0,1.0,7.34
3450,聯鈞,光通訊,20250911,20250912,206.0,20251009,270.5,MA10,17,31.31,1,60.8,-0.2,2.72,0.3278,0.6962,1.2247,0.8341,0.0,3.0534,-0.2463,3.3044,-6.25,2.94,0.0,0.0,1.0,7.34
3406,玉晶光,光學,20250925,20250926,420.5,,,OPEN,,,,43.7,-6.6,1.45,0.6111,-1.2374,0.4077,-1.1468,0.0,0.2326,-6.6089,1.9061,-6.8108,-4.24,0.0,0.0,1.0,8.17
2345,智邦,光通訊,20251003,20251007,1025.0,20251231,1185.0,MA10,58,15.61,1,50.0,13.3,7.55,0.6667,5.2581,7.9207,5.7467,1.0,13.2172,13.3333,3.1875,-1.3393,9.18,1.0,0.0,1.0,9.87
2441,超豐,封測,20251007,20251008,65.1,20251114,72.1,MA10,25,10.75,1,61.2,7.8,2.04,0.6,2.6249,2.044,2.9097,1.0,3.84,7.8073,1.4617,-0.6126,15.08,1.0,0.0,1.0,11.38
2451,創見,記憶體,20251007,20251008,117.0,20251031,132.5,MA10,15,13.25,1,52.6,13.4,5.44,0.8889,3.8563,3.7199,3.993,1.0,12.3223,13.3971,2.7128,-2.0661,36.1,1.0,0.0,1.0,11.38
5289,宜鼎,記憶體,20251008,20251009,405.0,20251121,493.5,MA10,29,21.85,1,57.9,20.6,2.06,0.4167,7.1221,8.8948,7.7722,1.0,11.8361,20.6219,4.0984,0.0,32.12,1.0,0.0,1.0,10.43
2243,怡利電,車用電子,20251009,20251013,12.95,20251117,10.85,SL,24,-16.22,0,53.6,-7.1,5.01,0.6667,-0.5897,-0.9236,-0.5688,0.0,-1.2552,-7.0866,1.5876,-24.359,-3.16,0.0,0.0,1.0,11.07
3665,貿聯-KY,光通訊,20251014,20251015,1185.0,20251104,1380.0,MA10,13,16.46,1,51.2,0.0,6.27,0.6111,3.9741,6.6452,4.6658,1.0,6.1321,0.0,3.1513,-0.8811,0.13,0.0,0.0,1.0,8.44
6257,矽格,封測,20251020,20251021,94.4,20251105,99.5,FLOOR,10,5.4,1,60.4,8.5,1.16,0.4556,4.5752,5.5641,5.0616,1.0,8.8435,8.4746,1.9385,0.0,13.03,1.0,0.0,1.0,10.81
2382,廣達,AI伺服器,20251022,20251023,293.5,20260423,322.0,MA10,118,9.71,1,49.7,3.0,0.63,0.5056,-0.652,-1.0426,-0.6094,0.0,1.2238,3.0249,1.8704,-6.1588,8.19,1.0,0.0,1.0,10.01
2454,聯發科,IC設計,20251022,20251023,1295.0,20260109,1420.0,MA10,53,9.65,1,54.1,-7.6,1.77,0.5222,-0.2999,0.1129,0.0941,0.0,1.1407,-7.6389,1.6445,-13.355,-5.34,0.0,0.0,1.0,10.01
2382,廣達,AI伺服器,20251027,20251028,304.0,,,OPEN,,,,59.2,8.0,0.63,0.5056,4.5608,5.8301,5.6134,1.0,7.279,8.0279,2.194,0.0,8.64,1.0,0.0,1.0,10.73
3406,玉晶光,光學,20251027,20251028,423.5,20260423,510.0,MA10,116,20.43,1,52.1,-3.0,1.45,0.6111,0.3266,1.8837,0.738,0.0,3.1175,-3.044,2.177,-7.027,-3.85,0.0,0.0,1.0,10.73
6510,精測,封測,20251029,20251030,1675.0,20251231,2285.0,MA10,43,36.42,1,58.5,3.0,0.79,0.4222,4.8478,4.5237,4.9217,1.0,6.2857,3.0471,4.0048,-3.3766,16.5,1.0,0.0,1.0,11.24
4979,華星光,光通訊,20251030,20251031,204.0,20251216,249.5,MA10,32,22.3,1,43.6,-4.1,0.87,0.5333,0.4498,3.3951,1.1194,0.0,4.6875,-4.0573,3.9744,-12.6087,5.94,1.0,0.0,1.0,10.86
3450,聯鈞,光通訊,20251031,20251103,282.0,20251118,224.0,SL,11,-20.57,0,51.4,0.7,2.72,0.3278,1.0324,2.5257,1.6603,1.0,6.4078,0.7353,4.299,-8.8186,4.55,1.0,0.0,1.0,10.3
6510,精測,封測,20251031,20251103,1645.0,20251231,2285.0,MA10,41,38.91,1,44.0,-16.4,0.79,0.4222,-8.2621,-7.7364,-8.1705,0.0,-2.719,-16.3636,3.9547,-16.3636,18.65,1.0,0.0,1.0,10.3
2345,智邦,光通訊,20251103,20251104,1150.0,20251118,921.0,SL,10,-19.91,0,55.0,3.4,7.55,0.6667,5.1242,9.1149,6.631,0.0,11.7464,3.3654,3.5373,-4.0179,8.87,1.0,0.0,1.0,10.36
2455,全新,光通訊,20251107,20251110,157.0,20251216,131.5,SL,26,-16.24,0,63.6,-4.6,3.02,0.3889,3.7234,6.0864,5.6195,0.0,12.6354,-4.5872,2.9772,-6.8657,5.18,1.0,0.0,1.0,6.61
3406,玉晶光,光學,20251113,20251114,438.0,20260423,510.0,MA10,103,16.44,1,59.3,6.3,1.45,0.6111,4.8729,5.6564,5.2383,0.0,4.3326,6.3246,2.1077,-3.6757,3.5,1.0,0.0,1.0,6.59
4979,華星光,光通訊,20251113,20251114,196.5,20251216,249.5,MA10,22,26.97,1,60.9,13.9,0.87,0.5333,4.5918,3.8238,4.6319,0.0,5.6701,13.8889,3.425,-10.8696,12.71,1.0,0.0,1.0,6.59
4979,華星光,光通訊,20251117,20251118,192.5,20251216,249.5,MA10,20,29.61,1,47.3,12.0,0.87,0.5333,3.1706,4.3523,3.7056,0.0,6.2176,12.0219,3.6774,-10.8696,10.31,1.0,0.0,1.0,4.45
6510,精測,封測,20251125,20251126,1785.0,20251231,2285.0,MA10,24,28.01,1,62.0,-3.0,0.79,0.4222,12.2257,14.9647,12.2609,0.0,13.2911,-2.981,4.5969,-7.013,-0.7,0.0,0.0,1.0,1.37
4979,華星光,光通訊,20251126,20251127,224.0,20251216,249.5,MA10,13,11.38,1,58.1,-2.1,0.87,0.5333,3.948,4.7068,5.1301,0.0,11.2299,-2.1176,3.6047,-9.5652,0.98,0.0,0.0,1.0,3.04
5292,華懋,綠能環保,20251128,20251201,146.0,20260126,201.0,MA10,38,37.67,1,57.1,-0.7,2.31,0.6667,0.8259,1.8422,1.1042,0.0,3.169,-0.678,1.4615,-14.8256,-0.68,0.0,0.0,1.0,3.41
2345,智邦,光通訊,20251201,20251202,1050.0,20251231,1185.0,MA10,20,12.86,1,56.6,-5.1,7.55,0.6667,1.2106,5.4809,2.7915,0.0,8.0508,-5.1163,3.9296,-11.3043,1.07,0.0,0.0,1.0,2.14
3450,聯鈞,光通訊,20251201,20251202,250.0,20260306,282.5,MA10,58,13.0,1,45.2,-12.4,2.72,0.3278,0.9812,6.7185,1.3645,0.0,14.8837,-12.4113,4.3673,-17.8037,1.07,0.0,0.0,1.0,2.14
2382,廣達,AI伺服器,20251202,20251203,292.5,20260423,322.0,MA10,90,10.09,1,50.5,0.3,0.63,0.5056,1.6919,3.9078,2.5322,0.0,4.9091,0.3478,1.4468,-6.7851,-4.74,0.0,0.0,1.0,2.74
2357,華碩,AI伺服器,20251205,20251208,602.0,20260116,510.0,SL,27,-15.28,0,49.6,-8.3,4.84,0.5556,0.0986,0.8111,0.1398,0.0,1.3311,-8.2831,2.3744,-14.7059,-2.0,0.0,0.0,1.0,3.63
2344,華邦電,記憶體,20251208,20251209,71.3,20260115,99.2,MA10,25,39.13,1,58.8,6.3,7.83,0.8333,13.2044,16.3668,14.204,1.0,17.8819,6.2598,5.6189,0.0,0.8,0.0,0.0,1.0,4.6
2408,南亞科,記憶體,20251208,20251209,162.0,20260203,277.5,MA10,38,71.3,1,52.6,1.2,6.2,0.6667,6.4453,9.7684,6.7058,1.0,9.3645,1.2384,3.9185,-1.8018,0.8,0.0,0.0,1.0,4.6
2243,怡利電,車用電子,20251209,20251210,12.0,20260402,19.9,MA10,71,65.83,1,57.7,-6.4,5.01,0.6667,0.0,-0.1823,0.0228,0.0,0.4587,-6.4103,1.6801,-15.7692,-6.87,0.0,0.0,1.0,3.96
6239,力成,封測,20251209,20251210,159.0,20260123,246.5,MA10,30,55.03,1,59.7,-5.3,5.45,0.6667,1.3258,2.3597,1.6305,1.0,3.2154,-5.3097,2.4388,-11.8132,6.19,1.0,0.0,1.0,3.96
2337,旺宏,記憶體,20251210,20251211,36.4,20260206,80.8,MA10,39,121.98,1,48.3,-9.0,3.7,0.6389,2.8921,6.3983,4.1154,1.0,12.8049,-8.9791,4.0159,-8.9791,-6.51,0.0,0.0,1.0,4.56
2441,超豐,封測,20251210,20251211,83.8,20260128,94.0,MA10,32,12.17,1,55.4,4.7,2.04,0.6,11.0337,12.2061,11.414,1.0,13.0496,4.7306,4.0361,0.0,8.35,1.0,0.0,1.0,4.56
6257,矽格,封測,20251210,20251211,103.0,20260127,134.0,MA10,31,30.1,1,50.2,0.1,1.16,0.4556,3.0518,3.3218,3.0626,1.0,7.6419,0.1015,3.6065,-13.8865,8.35,1.0,0.0,1.0,4.56
2455,全新,光通訊,20251212,20251215,135.5,20260105,148.5,MA10,13,9.59,1,51.8,-7.0,3.02,0.3889,-1.0676,-0.3584,-0.9972,0.0,1.8315,-7.0234,2.8121,-17.0149,12.76,1.0,0.0,1.0,3.48
5289,宜鼎,記憶體,20251216,20251217,503.0,20260202,743.0,MA10,31,47.71,1,49.2,-9.5,2.06,0.4167,-0.3518,1.1873,-0.2951,0.0,0.8377,-9.4925,3.5005,-13.7097,-1.48,0.0,0.0,1.0,0.78
2451,創見,記憶體,20251223,20251224,182.5,20260121,231.0,MA10,18,26.58,1,57.0,-3.4,5.44,0.8889,1.1641,2.3843,2.0266,1.0,7.3529,-3.4392,3.2886,-15.5093,11.5,1.0,0.0,1.0,3.02
3450,聯鈞,光通訊,20251229,20251230,269.0,20260305,287.0,FLOOR,38,6.69,1,41.8,4.0,2.72,0.3278,0.4208,3.1637,1.3416,1.0,10.2941,3.9604,3.2112,-12.6456,11.2,1.0,0.0,1.0,4.31
3665,貿聯-KY,光通訊,20251229,20251230,1505.0,20260205,1260.0,SL,26,-16.28,0,48.8,-6.5,6.27,0.6111,-0.1327,1.9302,0.1331,0.0,4.5139,-6.5217,2.4301,-10.4167,11.2,1.0,0.0,1.0,4.31
3406,玉晶光,光學,20251230,20251231,449.5,20260423,510.0,MA10,71,13.46,1,50.6,0.2,1.45,0.6111,3.0023,4.6212,3.5944,0.0,5.1887,0.2247,1.7119,-3.0435,6.76,1.0,0.0,1.0,3.77
2382,廣達,AI伺服器,20260107,20260108,273.0,20260423,322.0,MA10,66,17.95,1,60.5,-5.2,0.63,0.5056,1.3659,4.1167,2.7978,0.0,7.2243,-5.2101,1.7133,-8.8853,-1.28,0.0,0.0,1.0,9.05
6510,精測,封測,20260116,20260119,2470.0,20260224,3745.0,MA10,19,51.62,1,49.6,4.6,0.79,0.4222,2.8338,4.4711,4.1757,1.0,9.611,4.5852,3.1347,-0.8282,31.3,1.0,0.0,1.0,10.96
2243,怡利電,車用電子,20260119,20260120,11.6,20260402,19.9,MA10,44,71.55,1,58.8,2.6,5.01,0.6667,4.1667,4.8493,4.2345,1.0,5.2632,2.5641,1.3773,-2.834,1.25,0.0,0.0,1.0,11.52
2243,怡利電,車用電子,20260128,20260129,11.45,20260402,19.9,MA10,37,73.8,1,52.9,0.0,5.01,0.6667,0.7853,0.2169,0.9615,1.0,2.6667,0.0,1.8365,-4.9383,-2.94,0.0,0.0,1.0,13.8
4979,華星光,光通訊,20260128,20260129,334.5,20260306,379.0,MA10,18,13.3,1,54.6,2.7,0.87,0.5333,8.7838,11.7861,9.2451,1.0,9.3379,2.7113,4.4263,-1.6794,7.78,1.0,0.0,1.0,13.8
2243,怡利電,車用電子,20260205,20260206,11.6,20260402,19.9,MA10,31,71.55,1,47.9,2.6,5.01,0.6667,1.9164,1.9608,1.983,1.0,2.1834,2.6316,1.9557,-2.5,-4.68,0.0,0.0,1.0,8.72
2345,智邦,光通訊,20260209,20260210,1390.0,20260331,1510.0,MA10,27,8.63,1,62.8,8.3,7.55,0.6667,8.9316,11.1584,10.687,1.0,14.4737,8.2988,3.6959,0.0,2.17,0.0,0.0,1.0,10.26
2455,全新,光通訊,20260209,20260210,190.0,20260309,195.5,FLOOR,11,2.89,1,43.7,6.8,3.02,0.3889,0.4063,1.6451,1.7198,1.0,10.5431,6.7901,4.8405,-6.2331,2.17,0.0,0.0,1.0,10.26
2408,南亞科,記憶體,20260224,20260225,288.0,20260304,234.5,SL,4,-18.58,0,53.0,19.2,6.2,0.6667,5.6363,5.8239,5.7581,1.0,12.8788,19.2,5.8562,-8.7289,17.36,1.0,0.0,1.0,16.29
3450,聯鈞,光通訊,20260224,20260225,281.5,20260304,301.0,FLOOR,4,6.93,1,62.8,11.8,2.72,0.3278,9.4605,10.5627,10.3014,0.0,15.942,11.7764,3.6093,-0.5329,15.72,1.0,0.0,1.0,16.29
5289,宜鼎,記憶體,20260224,20260225,789.0,20260323,1085.0,MA10,17,37.52,1,56.2,19.5,2.06,0.4167,6.2028,6.5917,6.7033,1.0,14.6273,19.5015,5.0951,0.0,17.36,1.0,0.0,1.0,16.29
2344,華邦電,記憶體,20260225,20260226,122.5,20260304,104.0,SL,3,-15.1,0,51.4,1.3,7.83,0.8333,4.6099,8.6756,5.2725,1.0,9.7674,1.2876,6.2454,-9.2308,6.6,1.0,0.0,1.0,18.15
2441,超豐,封測,20260226,20260302,93.9,20260309,79.1,SL,5,-15.76,0,53.5,-10.8,2.04,0.6,3.8103,7.1269,3.8666,1.0,9.1013,-10.7907,3.6804,-10.7907,14.84,1.0,0.0,1.0,17.57
6239,力成,封測,20260226,20260302,253.0,20260309,202.5,SL,5,-19.96,0,47.6,2.6,5.45,0.6667,1.936,3.8438,2.7581,1.0,7.5,2.5845,3.3192,-2.0873,14.84,1.0,0.0,1.0,17.57
3665,貿聯-KY,光通訊,20260302,20260303,1645.0,20260506,2745.0,MA10,44,66.87,1,58.6,15.8,6.27,0.6111,9.9343,12.3973,10.5398,0.0,10.2564,15.7692,4.9456,-6.5217,24.88,1.0,0.0,1.0,15.96
2451,創見,記憶體,20260312,20260313,236.0,20260324,253.0,MA10,7,7.2,1,56.1,-6.0,5.44,0.8889,2.1286,5.0058,3.3456,1.0,5.6206,-6.0417,3.8302,-15.3846,3.08,1.0,0.0,1.0,8.16
2337,旺宏,記憶體,20260316,20260317,130.5,20260324,136.5,FLOOR,5,4.6,1,57.9,32.7,3.7,0.6389,15.1093,16.4725,17.921,1.0,28.9274,32.6644,7.3467,0.0,12.44,1.0,0.0,1.0,6.79
2344,華邦電,記憶體,20260316,20260317,123.5,20260324,99.5,SL,5,-19.43,0,51.2,7.8,7.83,0.8333,5.5005,7.2902,5.9159,1.0,15.8416,7.8341,6.1782,-10.0,12.44,1.0,0.0,1.0,6.79
2382,廣達,AI伺服器,20260316,20260317,289.0,20260423,322.0,MA10,26,11.42,1,53.7,4.0,0.63,0.5056,0.4868,0.5567,0.7144,1.0,2.4823,3.9568,2.2359,-3.9867,6.45,1.0,0.0,1.0,6.79
4979,華星光,光通訊,20260316,20260317,395.0,20260423,567.0,MA10,26,43.54,1,61.0,30.2,0.87,0.5333,9.5715,8.0466,11.9853,1.0,25.0366,30.1829,6.1964,-8.0732,17.82,1.0,0.0,1.0,6.79
6510,精測,封測,20260316,20260317,3775.0,20260324,3200.0,SL,5,-15.23,0,47.9,-6.6,0.79,0.4222,-0.7705,2.6099,-0.1137,0.0,12.1622,-6.625,5.1963,-6.9738,-2.96,0.0,0.0,1.0,6.79
3406,玉晶光,光學,20260317,20260318,448.0,20260423,510.0,MA10,25,13.84,1,53.0,-3.1,1.45,0.6111,3.3843,6.1905,4.1995,0.0,8.648,-3.1488,2.4795,-5.8078,0.6,0.0,0.0,1.0,8.04
3450,聯鈞,光通訊,20260317,20260318,280.5,20260423,333.5,MA10,25,18.89,1,50.0,10.2,2.72,0.3278,0.1789,1.0648,1.4493,1.0,12.9032,10.2362,5.9977,-16.1677,22.15,1.0,0.0,1.0,8.04
5292,華懋,綠能環保,20260317,20260318,192.0,20260402,211.5,MA10,11,10.16,1,56.8,-1.1,2.31,0.6667,2.5782,4.0044,3.2579,1.0,5.949,-1.0582,2.9417,-16.3311,-1.06,0.0,0.0,1.0,8.04
6257,矽格,封測,20260317,20260318,136.5,20260427,178.0,MA10,27,30.4,1,50.9,7.3,1.16,0.4556,1.2223,2.8328,1.5326,1.0,5.5777,7.2874,5.0096,-11.9601,1.8,0.0,0.0,1.0,8.04
2408,南亞科,記憶體,20260319,20260320,234.0,20260331,198.5,SL,7,-15.17,0,44.6,-5.3,6.2,0.6667,-0.5356,5.0717,-0.3354,0.0,8.5595,-5.2823,6.8209,-20.3675,33.31,1.0,0.0,1.0,6.91
2441,超豐,封測,20260320,20260323,90.8,20260528,84.0,FLOOR,45,-7.49,0,51.4,8.3,2.04,0.6,5.9426,9.6143,7.2736,0.0,12.0,8.3049,4.1989,-11.4419,-1.57,0.0,0.0,1.0,6.15
4979,華星光,光通訊,20260326,20260327,396.5,20260423,567.0,MA10,18,43.0,1,55.9,1.5,0.87,0.5333,2.3406,2.5961,2.5769,1.0,4.9808,1.4815,6.2499,-11.5178,17.41,1.0,0.0,1.0,4.3
6257,矽格,封測,20260326,20260327,146.0,20260427,178.0,MA10,20,21.92,1,60.9,6.6,1.16,0.4556,9.3633,9.6096,10.1679,1.0,8.5502,6.5693,5.5012,-2.99,-8.87,0.0,0.0,1.0,4.3
2382,廣達,AI伺服器,20260408,20260409,313.0,20260611,370.0,MA10,46,18.21,1,61.9,9.0,0.63,0.5056,6.0345,7.0124,7.0776,1.0,9.4306,9.0426,2.1554,0.0,7.41,1.0,0.0,1.0,6.95
4979,華星光,光通訊,20260409,20260410,449.5,20260423,567.0,MA10,10,26.14,1,58.7,22.9,0.87,0.5333,6.478,8.1149,8.4909,1.0,25.6223,22.9226,5.7992,-7.6426,33.19,1.0,0.0,1.0,6.93
6239,力成,封測,20260409,20260410,214.5,20260519,227.0,FLOOR,28,5.83,1,49.2,-2.3,5.45,0.6667,3.7642,5.3028,4.2548,0.0,12.0321,-2.331,3.9925,-20.4934,9.61,1.0,0.0,1.0,6.93
2441,超豐,封測,20260410,20260413,95.1,20260528,84.0,FLOOR,32,-11.67,0,46.9,5.7,2.04,0.6,2.5868,1.978,2.8939,0.0,4.9774,5.6948,4.3149,-13.6744,6.07,1.0,0.0,1.0,8.3
3450,聯鈞,光通訊,20260410,20260413,309.5,20260423,333.5,MA10,9,7.75,1,58.0,12.5,2.72,0.3278,12.1478,15.0526,12.881,1.0,23.8384,12.4771,4.5912,-8.2335,28.84,1.0,0.0,1.0,8.3
5289,宜鼎,記憶體,20260410,20260413,1135.0,20260521,1710.0,MA10,25,50.66,1,40.6,16.1,2.06,0.4167,9.5825,17.0806,9.8274,1.0,24.0602,16.0804,7.2302,-13.4831,6.93,1.0,0.0,1.0,8.3
2357,華碩,AI伺服器,20260414,20260415,584.0,20260520,640.0,MA10,24,9.59,1,57.9,-1.5,4.84,0.5556,1.1863,2.673,1.4962,1.0,5.4545,-1.528,1.7623,-2.3569,4.25,1.0,0.0,1.0,10.37
2454,聯發科,IC設計,20260414,20260415,1790.0,20260515,3260.0,MA10,21,82.12,1,61.2,0.0,1.77,0.5222,6.5675,11.1829,7.2988,0.0,17.0068,0.0,2.9377,-11.5681,11.11,1.0,0.0,1.0,10.37
6510,精測,封測,20260414,20260415,3605.0,20260423,3850.0,FLOOR,7,6.8,1,48.6,-12.8,0.79,0.4222,-1.7831,0.7496,-0.9799,0.0,1.0526,-12.8405,4.3503,-16.3138,11.19,1.0,0.0,1.0,10.37
2451,創見,記憶體,20260420,20260421,265.5,20260519,306.5,MA10,19,15.44,1,57.2,-18.9,5.44,0.8889,1.1304,2.0574,3.3416,1.0,0.4008,-17.053,4.6571,-20.0957,-18.41,0.0,0.0,1.0,10.92
